"code","iso","country","CTH.1950","CTH.1951","CTH.1952","CTH.1953","CTH.1954","CTH.1955","CTH.1956","CTH.1957","CTH.1958","CTH.1959","CTH.1960","CTH.1961","CTH.1962","CTH.1963","CTH.1964","CTH.1965","CTH.1966","CTH.1967","CTH.1968","CTH.1969","CTH.1970","CTH.1971","CTH.1972","CTH.1973","CTH.1974","CTH.1975","CTH.1976","CTH.1977","CTH.1978","CTH.1979","CTH.1980","CTH.1981","CTH.1982","CTH.1983","CTH.1984","CTH.1985","CTH.1986","CTH.1987","CTH.1988","CTH.1989","CTH.1990","CTH.1991","CTH.1992","CTH.1993","CTH.1994","CTH.1995","CTH.1996","CTH.1997","CTH.1998","CTH.1999","CTH.2000","CTH.2001","CTH.2002","CTH.2003","CTH.2004","CTH.2005","CTH.2006","CTH.2007","CTH.2008","CTH.2009","CTH.2010","CTH.2011","CTH.2012","CTH.2013","CTH.2014","CTH.2015","CTH.2016","CTH.2017","CTH.2018","CTH.2019"
578,"NOR","Norway",1620192.48795597,2234819.17681549,2198826.55073752,1924436.09891525,2671760.17548221,2692791.02165286,3335781.95716637,3120326.14279242,3089256.9490323,3273643.94030174,3297601.99391582,3018291.37600302,2871357.20372725,2999626.39230417,2959921.4575722,3635885.51065745,4494598.34688363,4923738.76133564,4554946.4241901,3979426.44498599,4135002.4149409,3959554.98118373,3809354.99499257,3933396.64003934,4523300.69398948,4493368.15402768,5190827.52045494,5235192.65583402,4290214.75632821,4852776.09206251,4792952.37970646,4351352.86580812,3694722.62541348,4478210.15601969,3631148.91449967,2752095.67404703,2328636.89494108,2411147.44029425,2095072.65014213,1794580.63593094,1546284.58737149,2770217.92625191,2782506.06030122,2938773.91987439,2812368.68763955,3274518.17529649,3313042.96217968,3596898.33919012,3216442.16863801,3391894.8711554,3628649.49103804,3352256.5047252,3394110.05016352,3355692.89589551,3183003.78785656,3076473.52724004,2895141.63296197,2993389.87599377,3101277.23444633,3478634.56550391,3497417.38689569,2637361.05431602,2660344.04463292,2369839.55836443,2429079.86095433,2378936.5005435,2249739.75239663,2393774.09368945,2415896.62597054,1930872.66854945
512,"OMN","Oman",43226.3114976905,43170.4301148915,49884.9381201958,56381.1231237956,56270.8381390699,69709.0307574783,68799.7773389228,68697.9754157967,68354.2228908441,75043.573279195,74747.1917055936,74338.1564503697,80701.5239199365,80400.2788002253,80394.9063959158,86761.7958576493,94075.934789313,94051.3050186573,92812.6901659543,98146.409419009,103700.273058471,107937.576007823,113966.665324697,121242.208192221,128023.180891362,131241.35034018,130253.711296971,129578.456123266,124805.297283047,129169.258432856,128286.013719326,102446.321242571,109107.427862414,131994.168044434,126299.339525014,113097.410314395,115351.626199765,137981.873183847,197447.476056595,142493.506198954,141406.993010846,144435.140695668,137171.637179979,136273.56114941,141028.809621975,161423.363400792,141443.632532447,134354.222515909,122478.879624418,128515.391009561,143941.969961697,152078.735446945,167259.694296319,161428.856205533,190995.134982253,182999.458631542,173448.950301675,174207.470904662,173851.410474474,181593.23024595,187798.300559641,186448.649179754,219776.099805384,233353.564363236,238152.076718861,288309.151484183,312363.061410088,278505.084922196,315254.61298622,326722.186225466
586,"PAK","Pakistan",94064.5911103596,95385.5603336763,100770.596311502,173456.625636251,177919.508398649,185746.911546833,195923.847540637,154952.373571503,190411.137906498,182721.05140109,211524.954589358,212578.91414131,193224.128686565,243269.265001221,313927.99398367,342154.709397513,398599.4059443,383106.156416697,368987.705864586,399870.030773067,403253.166610207,398556.523097434,461055.438364633,483370.395470646,438353.078279922,452809.296023527,485189.161832903,529030.221891523,634752.107182679,604294.221898921,598462.843289925,671608.291450676,658073.222868605,702012.760789976,728869.882500839,741500.814826231,742504.302058661,797462.54942887,831001.833129724,794917.696032012,899071.073654496,920763.325095771,960092.780003214,1130417.77343223,886027.592172307,865926.743471359,843247.58564991,883912.015771754,858264.929183671,896458.388552414,855103.394873799,853849.521228114,851168.817748241,842394.937610789,894321.172816862,788323.54692211,820367.133456767,813698.944676004,834566.775078899,820681.27107997,800279.748287384,798394.143931511,835935.880782687,842759.410867734,832316.929268368,854988.753658413,840324.538961923,861975.141883192,841968.727884574,930340.293158082
585,"PLW","Palau",1306.0232959391,907.8814960784,5844.8742577447,7031.0748472175,3172.0423597743,2626.9351919095,2589.5279439288,2706.5938181566,7751.4044663763,9971.9588152257,6836.4808338315,9201.6352286853,10329.3443953115,7986.3567310673,10407.0203856035,14561.4551003998,12808.7824402481,9321.3083298238,12475.3305052585,10750.4252119737,13246.0280659119,12144.1994212908,13585.5472186662,24073.720488568,23963.9154552024,20658.9163048624,21180.6793237329,20474.5930654148,1998.7007261915,14796.372839797,11435.2305522507,13012.1541013029,10196.2879592441,16561.0292065952,38081.118525226,23013.1471212598,11348.995650157,16551.2130689371,16326.8440843174,25508.9077106997,14507.8638277234,34740.6669563592,19083.0647481779,12629.9435244741,12165.288125629,18540.9272487176,26117.4765390468,14774.7140237601,11339.2327534572,16728.2955294843,13766.2622376851,16602.2555803171,12553.614611731,23646.0685918678,11408.606654807,9687.2567496126,12420.881156116,15386.900358133,20963.4134174757,11591.5523786197,4810.9579390744,3831.1140165581,6725.5498288856,11525.0076218013,6468.4509515912,3257.833681132,5152.2928620996,18583.2651588425,10236.8628258036,10527.1220736951
591,"PAN","Panama",7485.2042876897,6439.2807311329,7312.0410658135,7265.800417008,17099.8479334104,20454.600311799,30166.6485169738,39946.358986443,42943.4509646228,59120.9441458016,54699.6824446504,55148.2365783293,60759.8692586603,57901.0675843386,78627.4615933644,87891.3908714521,123481.235021431,124600.245190435,122569.633020623,81777.1519919392,100463.555191337,119634.369093212,106520.266504238,156444.800649874,115383.068130189,121927.966101668,204845.61440337,267655.220207463,180935.888702101,204713.758155322,246489.363008927,187022.980800046,156250.317624799,219137.141321922,166404.769474221,340571.898459588,204719.961217417,229776.654520518,164124.420702028,255140.964109841,180761.668405304,173187.896390374,176542.929379578,204333.149524781,194656.947938093,214512.395745538,180931.05309491,202292.771305546,266602.205911567,166319.80509977,251227.428904378,320724.262963051,267274.52488516,242395.518028112,199676.521422818,163574.759023978,148544.92786106,157452.595852896,164502.110562961,181880.713706109,117633.016800779,94165.0193391764,122369.694598136,173633.733420018,99251.0829332388,70657.9288641733,73170.4379903187,75054.8575714733,104475.306618615,304933.083791941
598,"PNG","Papua New Guinea",24951.7643576865,22347.7137919791,25712.2083172411,31224.0563688107,36300.6843182737,27473.607297879,42266.8942378971,46802.9573060342,38945.8403267004,30090.5432763432,38957.8212222535,57205.4573181541,68491.9088832572,57522.8824252125,61919.3492203911,64991.2439279279,80783.1359252025,66804.9258922901,76187.3554799808,80764.6318807153,90408.5720836916,135479.978805484,131802.766065533,181326.502091858,244004.380385157,157440.846190883,186096.951682355,165471.6109565,163134.021719491,117253.186969911,183634.535571469,200693.815710102,230313.997411806,321372.885754808,307070.287725294,350552.127638528,366678.577062281,212494.908625103,221473.807690282,593833.526028314,584004.14125717,612312.101976409,414765.162351966,336362.546276929,370724.194956934,555511.009632453,449833.193876169,383082.646243326,401283.541301208,333388.706448394,514739.88914338,387048.025039902,348479.717142257,649935.242321634,584460.343519612,515298.009707343,707441.314803618,707566.911984331,773873.57208761,686203.501102175,854524.942003478,795438.872739832,708367.757032599,747394.52264395,512994.402052534,299583.025484746,495038.577793306,585040.837251149,505269.278270867,536763.543332472
600,"PRY","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"PER","Peru",84564.2485531429,120118.979672578,130296.421469384,135189.273923897,161154.286758837,204424.864586031,295203.889211761,494785.688967391,984014.558343888,2405534.92592927,4112238.9031831,6328147.71575652,8585739.27915509,8511550.98426801,11675303.2312589,9340122.76393323,11251619.4848609,13170665.0173759,13743699.5121931,11854380.3071653,16779708.81374,13870844.2387954,5712829.72098473,2719672.548402,5104693.23863286,4211280.87948859,5426937.0498164,3276274.31376621,4591182.92851541,4680914.30513629,3628414.42018622,4034378.0879965,5381736.84028128,3084578.53232785,5222635.79726993,6221025.17772943,8330440.50055716,6934745.40714975,9485942.85423957,10417054.9716874,9617567.37960717,9756778.20699017,10649365.3228956,12555828.9764331,17210828.1151705,12751043.1916529,13485064.8603509,11088330.8098603,6127874.89624245,11917325.5203288,14982134.1233183,11119441.7361649,12399192.9557483,8720496.3443128,13952329.6119244,13466174.4110543,9858163.30699469,10133374.0138359,10266588.0364259,9591893.06140365,6086617.88352062,11120674.738465,6926829.18102583,7630498.04774292,5138555.57527796,6048781.06004975,4865881.67206154,5159997.67842031,8373245.42034476,6008753.14883327
608,"PHL","Philippines",246755.996464947,279630.676485629,290411.073524714,288836.524407245,363276.133553228,381102.107623563,400124.205441664,380413.265828646,420102.247113031,437459.029255425,463701.457085545,475951.242199401,536928.674951606,667225.674723785,771551.345829534,873721.175838127,921119.652217952,969289.672973707,1138921.60130914,1076774.51341779,1169479.35348188,1176185.83262377,1300309.66170295,1406901.17506339,1432036.28247376,1519435.15386194,1472692.91301934,1485137.9732093,1523257.4452363,1462961.78323596,1465081.09782941,1521195.00455791,1463508.62465384,1532297.52335724,1528237.05613321,1509578.01194914,1555406.63265891,1605789.35813071,1620477.79161905,1779274.37989421,1848136.63596057,1910594.00146963,1958926.35075657,1991297.76808054,1996969.94057771,2010153.29463651,2433941.37875383,2068415.71426401,2262616.69183788,2230513.44376714,2244294.33744449,2179919.54171586,2289786.99322103,2556542.40921875,2425930.78097475,2530457.80524169,2433947.37868589,2616089.5927028,2628230.25243257,2701917.6295051,2796945.02463047,2570737.93343202,2454067.81002515,2448234.43604481,2431537.72958079,2386040.22601629,2304866.13902529,2155937.53532521,2137611.5487885,2152202.04182738
616,"POL","Poland",59228.5392698236,60181.0265262091,65890.5154057241,60317.386659144,64720.0767536986,63140.4907170087,68674.4358180536,72728.766484514,68475.8262815817,69435.8269886168,75917.6983540438,65505.3623178202,69959.2645480395,74825.4464942413,72600.6523049997,77322.8052251619,90028.7843854106,98988.733047042,109718.00067524,107128.029946232,118850.628154569,121636.588068108,131080.975933994,139889.919628214,152370.592722195,160681.374567025,155279.092403462,148779.656636205,137835.813863007,149903.507031151,167354.704242693,159878.041758483,161289.197111323,153921.05582906,163600.285512742,152157.373661331,138122.544777004,127171.676383553,125470.366661437,123420.605466636,107549.422949846,118788.203323635,123354.188879949,132962.101543186,177614.042129548,199082.75167237,243596.440430767,254693.221884754,208849.344309287,183830.205316378,189774.99086337,176945.047857913,159709.01833444,153285.293842613,161225.386402324,138109.576362179,143068.934700234,150737.423710144,124417.239593323,138477.34257362,133487.884518622,127683.326619636,137474.836976131,128124.895039318,130638.415401351,141477.522119215,142122.960870761,155791.836519293,160495.071339152,155232.705355762
620,"PRT","Portugal",283087.469343874,293391.04992667,320665.552306268,363339.555463018,381538.59167111,345044.595806372,389955.52740456,416320.186153093,433407.151367256,432173.594015503,459989.821179636,480392.95973434,483860.032261927,491292.060093186,576619.993926408,571866.860385565,495631.143069661,521158.923039661,484320.120390565,446269.250847427,516072.644044492,496006.513919152,521144.717516019,591582.939188793,489708.300191654,406066.262541443,443245.236583653,450291.132868067,389137.449531444,395140.551047125,447773.935030512,432628.974717845,399876.036684361,399164.618593061,493621.611245845,493112.933772315,498339.90580165,491786.669213922,485719.271814298,430725.79471839,379890.897284863,372476.898422138,388699.115375698,380729.314191769,333560.817221272,349916.461690586,324757.161248971,299730.886031864,296540.119316246,265883.18545769,246114.991863538,244920.264575335,228823.974607057,238000.414288754,239813.888974036,254560.500993846,261475.571559657,270521.492926705,275582.969929074,237047.986670557,267617.147602927,250657.357368255,225318.453834454,222038.375100203,184786.225502256,217537.756571661,202232.967369048,197010.73634482,244593.981373234,244465.768938932
634,"QAT","Qatar",1121.8845385247,1130.2210733898,1147.2091229786,1254.1677941499,1255.6422107218,1265.7432620178,1285.0233477883,1373.6625347958,1372.8713186071,1386.1165927088,1588.3277999838,1570.9443126205,1806.9930390319,1795.5304055817,1812.5372909294,2213.9306009104,2685.2705822255,2635.6835088811,2362.80554164,2469.9818643639,2681.6113952072,2503.8442004196,3148.7203214643,3712.0992062253,3090.2438160003,3038.9043879994,3455.7651150003,3494.1183260002,3267.1202420002,3275.3425519998,3407.0208832751,3940.2369163012,3652.9466424806,3467.2100377911,4767.6927139868,4023.1978548869,3454.3793587568,4288.9591681817,4761.8774669505,6361.2549465341,7954.0096037091,10817.2345747531,10526.4663153467,9532.7377026009,6149.4313620763,5333.5458496468,5899.7093938269,6137.0749569106,6394.9609683232,5490.0641829353,8121.3221000002,9935.6841860002,8156.1475080001,12502.7832950004,12370.1603820002,15351.6559789998,17963.1277159993,16794.3941229999,19457.701469,15738.7100750003,15478.4486809998,14711.9264180003,12954.7325649998,13740.9349769998,18174.0755009997,17161.3194990006,16457.271774482,16459.841172721,15832.792360879,18300.1258983071
178,"COG","Republic of Congo",7117.4652264614,7302.1994353619,10977.7703477494,12276.0136960576,13638.6036916795,14820.9989612907,18013.9485150653,21150.7412816743,24781.0893734036,22773.3653534716,27126.7446922664,32418.6152231271,36184.3321337763,42390.3094055368,55063.768161593,64785.8250257441,75547.9667697381,36151.4352972587,42648.2548288076,44198.3385995529,48864.4625124926,59072.4044134889,71374.2262695342,79945.6108025934,90589.0054098462,94426.6383564408,102355.741000562,100250.061471389,86899.5164173505,93440.1258590474,94711.3984988756,92535.7963699424,87489.0469641521,82612.8456527849,71629.2575014825,60065.1724740376,48662.4820976439,53112.3269327823,44363.716000014,38720.3895972107,36503.8061140346,30920.9128685601,29486.0273561371,31588.5173316208,29206.2320647339,29256.2928116089,30361.0426709257,30523.7767228684,31302.3948356417,31474.9847585474,32047.7173145862,35717.7742612391,45298.4892081695,43375.7216200183,50337.3273950408,58107.8237671835,57283.9367408886,91806.7241252273,86543.0049263477,91918.3358439829,95028.103425403,101829.456243932,53120.2727204367,52924.8147281334,50307.0530418651,46797.0767224239,58597.2317412882,68001.0550433932,69801.7271102011,43444.3810041495
642,"ROU","Romania",5264.8117000728,5021.455891489,4929.4920136248,5688.431757849,7004.5336939082,14796.2807771995,15477.9389545267,14928.1987458428,13186.4454544229,10684.4619019051,14496.1364736716,16244.5287364763,8895.1830902487,9216.1090118588,9135.3754481807,12687.7553620005,7408.3985789098,10388.4961129619,8996.1237134808,11701.6292220432,13033.8818291511,15232.830508571,10933.0688805361,7865.5574598736,7365.4452893238,7863.1701724911,8773.3985534334,7160.9866820382,8130.7034586411,8634.8532207336,11373.0188985988,11264.3812719801,11670.8894931722,14951.4145465271,16209.7491744939,17228.8040152279,19242.9548123918,17212.5954346213,16988.5098086733,17709.9771378342,15776.9781256986,13424.8258005505,12891.265819618,12134.3844606865,11325.9751123604,10264.0854589715,9226.8652424873,8346.4637807323,6812.6723253735,4343.5378723799,4243.7910436525,4221.2181725231,3398.1059086804,2758.5263440191,3020.5825193781,3218.3205971078,1411.5588777966,1242.7066967423,1110.1795390572,1313.3576483731,1195.539176424,1487.737923281,1746.816477374,2543.1243575221,3111.2636213742,5788.3676559165,7935.350898375,10557.06704375,8754.93126933,8116.5109813193
643,"RUS","Russia",2094419.95662489,2593920.50571874,2620908.25979707,2560873.40892931,3029135.17461123,4045873.74785911,4083926.15127192,3208336.35348539,2554079.49262796,2388850.39992193,2612911.4963191,2934236.90801557,3302710.89093963,3629954.22934881,2841748.11695497,3064052.20015809,3446601.93250111,3755898.17416446,5295111.67786854,5201949.44109037,4893203.06592377,4266272.00944972,4393281.48652022,6741292.98173262,7309378.13380713,7431095.48983189,7348009.81406564,7512285.87103451,6752601.31237183,6076274.27425913,6201416.49299892,7054829.67956807,7399117.54155423,7442131.67976011,9288894.93531619,10015505.5321512,10394938.3306032,9850417.02230817,9575738.54320104,10405272.3033575,10739626.647378,10581032.8721419,10634569.9705872,8804820.19651714,7698146.04528743,9105095.04990562,10747583.2955666,10051552.6012127,9096109.57879899,8203006.47916347,7271299.77306174,7465821.34419564,5805379.05276885,6680635.34695065,5408038.41116748,5956214.2222113,6014629.45717886,6558457.21148184,5875939.20577636,6407039.13601712,6883185.98199756,7175520.96346031,7223846.17368431,7065926.82327768,7273930.95936165,7104637.28341691,7494363.56781482,7541408.75483804,7914550.07828733,7870802.43412101
646,"RWA","Rwanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,"BLM","Saint Barthelemy",61.2818723917,61.1268076714,60.950530958,64.721591502,69.7368955116,70.4550628527,70.5052562814,85.0364149925,94.719502502,100.0409061834,104.9872151024,104.9379262646,99.5151773288,99.2912888541,103.4474904208,100.6395278332,91.3490960012,142.9242632616,131.7484016897,169.7372302977,186.2187353948,198.6228393675,205.3597462167,196.4637267594,263.3335996817,296.1160499622,323.0894069876,383.8011945806,373.6222697182,402.6539463986,379.3291250936,393.3703333069,412.8804439571,420.8013314183,426.5714496342,401.2581869904,406.7576808358,409.0633675753,391.6413011543,408.09299711,413.2534389442,410.9132277257,412.0094851468,417.0331353153,432.2888476658,478.61529589,465.8597534776,514.4550161897,471.4226710439,444.0987703801,501.9310092792,494.1905996008,493.5542196234,518.7732079608,519.2371515164,521.1344800582,520.3738787894,520.9504926246,521.5523227438,522.1947736342,522.7060281367,523.0719958661,523.2289965156,523.6825843258,524.0448631667,524.4643204,524.8730604,525.2818054,525.618295078,526.035917713
659,"KNA","Saint Kitts and Nevis",1220.61643479,1263.6552272632,1306.5505681993,1346.5569733784,1390.4620066545,1436.4748503455,1464.6813321128,1523.1336314121,1551.5664030855,1559.9515635593,1567.0315268365,1573.2714885342,1619.0960636037,1590.3901810229,1563.0106651356,1553.0310150552,1531.9131846755,1575.7362460232,1493.3493828005,1469.4697094699,1454.6875590996,1434.5170581514,1428.9774294273,1384.5157212009,1359.7226079822,1348.1317109605,1321.661650736,1358.0950388706,1347.9418933271,1317.9624527074,1430.4578560117,1362.1195067511,1782.8276018749,1352.439058509,1241.1240817151,1235.7790808632,1254.485141561,1274.5188554676,1275.7506216906,1276.0494077134,1283.0330657047,1302.6953369168,1311.0181529605,1294.0747726362,1325.5196553797,1312.5262710656,1286.25581752,1308.2920371846,1329.1087705458,1345.9941614234,1391.9028569348,1410.8154912641,1409.9729847799,1480.9481179854,1582.0539667469,1617.6404717188,1638.5557443682,1631.1031335994,1606.0759298285,1623.2766149304,1629.6412931102,1645.2428481418,1651.3006977727,1676.2317937345,1702.4333325128,1711.4466369683,1776.3835774757,1853.2926978113,1840.2036776519,1724.273887369
