"code","iso","country","CDO.raw.1980","CDO.raw.1981","CDO.raw.1982","CDO.raw.1983","CDO.raw.1984","CDO.raw.1985","CDO.raw.1986","CDO.raw.1987","CDO.raw.1988","CDO.raw.1989","CDO.raw.1990","CDO.raw.1991","CDO.raw.1992","CDO.raw.1993","CDO.raw.1994","CDO.raw.1995","CDO.raw.1996","CDO.raw.1997","CDO.raw.1998","CDO.raw.1999","CDO.raw.2000","CDO.raw.2001","CDO.raw.2002","CDO.raw.2003","CDO.raw.2004","CDO.raw.2005","CDO.raw.2006","CDO.raw.2007","CDO.raw.2008","CDO.raw.2009","CDO.raw.2010","CDO.raw.2011","CDO.raw.2012","CDO.raw.2013","CDO.raw.2014","CDO.raw.2015","CDO.raw.2016","CDO.raw.2017","CDO.raw.2018","CDO.raw.2019","CDO.raw.2020","CDO.raw.2021","CDO.raw.2022","CDO.raw.2023","CDO.raw.2024"
826,"GBR","United Kingdom",579053.734807252,560572.797241361,548251.360256667,545499.747126852,529122.875480849,559663.965082085,568601.649628366,571682.253713816,570315.716320511,581598.084334694,601981.718126488,609449.313442763,593882.562260969,579652.840691345,574060.858032102,566202.926737176,586808.30810152,562752.07351052,568584.001651931,561697.206061835,569070.356174579,578007.213395364,560328.159941938,571666.414460857,573484.721962056,570389.665669517,567896.955434103,559617.772328369,544987.364867607,494162.661180839,511974.198015961,469760.947081937,487528.071814636,477673.555680474,438862.041060437,422523.081502883,399474.099105932,387403.781167304,379770.059067531,364793.609734,326296.175194148,342394.876369447,311154.661620301,307862.721673257,312943.529162375
840,"USA","United States of America",4730218.37240546,4543633.19800207,4311918.54641913,4346380.78330409,4479379.61260874,4495378.61690067,4498135.64687154,4691930.3145033,4897775.83176623,4960237.6065603,5131760.87714634,5076412.75395631,5178769.42344323,5279520.45568895,5361863.34115834,5425837.27218201,5601094.01578184,5673143.98442803,5736360.0586732,5800281.44971365,6023157.6235037,5903562.16330882,5947819.10540431,6006439.88802792,6111544.79142768,6126903.11017152,6045326.24487266,6121542.50864011,5919220.97967399,5486104.16463878,5669249.96210633,5538973.10093643,5331467.41489922,5473436.2288829,5531385.07625777,5368496.79297623,5245361.77982427,5195417.65813034,5361236.14924399,5235912.14233202,4689953.59181464,5020110.96439986,5055403.05282379,4918406.68451703,4904119.65208922
858,"URY","Uruguay",5823.64697071371,5361.62196356863,4859.71150268868,3807.65180145286,3441.94174194216,3287.83939712415,3169.65068789451,3548.70288958086,4793.14323700289,4862.585035582,3976.82475391225,4536.65204000894,5151.30122830189,4447.07140601714,4040.71163139761,4565.26531373719,5413.61351139722,5522.41946543963,5650.99625541925,6689.29023020649,5276.98211003356,5040.51300871689,4569.19349545335,4537.12007790415,5574.14176833242,5737.10393058119,6610.99303646572,5959.75365893985,8217.57821679652,7990.30119414914,6321.84422454365,7686.49329864014,8604.56407982367,7490.97019681798,6683.81905305313,6738.13199259509,6520.38715738597,6151.02743896917,6570.39681816762,6408.47584693648,6476.82098553959,7829.20774427448,7500.85528584952,7626.93996891734,7973.27039868676
860,"UZB","Uzbekistan",89878.0045289739,88282.8387917205,89966.4693186407,91260.7933955564,92106.2647964009,99281.90510554,95237.9110635712,97685.2241753284,101107.217307003,104126.84032906,103123.457106142,102324.083154203,110990.94724055,115619.1,109786.614032,104804.134864,108188.86908,109029.0157,120976.109713914,123587.694052,123478.477866455,126222.533444,132576.551144413,130295.827978486,129099.224524653,121601.63506,124898.80100677,123822.697063399,128386.85068,109229.76224,107668.246841343,116754.603754629,118860.365662736,112394.722433083,107495.619946209,103373.575835682,109837.336164729,108882.875843106,102330.270602628,107947.205771364,108138.82840347,123161.63494588,119105.479830192,122872.018453008,139234.177973928
548,"VUT","Vanuatu",62.288,51.296,51.296,54.96,54.96,120.912,58.624,47.632,65.952,62.288,65.952,65.952,62.288,62.288,62.288,65.952,73.28,76.944,76.944,80.608,84.272,80.608,76.944,76.944,73.28,73.28,73.28,76.944,87.936,120.912,124.576,131.904,117.248,109.92,157.552,131.904,150.224,139.232,175.872,164.88,205.184,216.176,189.3526866288,188.458241725131,197.078680534389
862,"VEN","Venezuela",90671.4076518211,91828.7733734142,93249.3979909514,92953.1184676343,93057.5780502758,101093.724275544,109320.243707695,110754.357040758,115854.204013448,108651.31414226,120863.885290235,114220.524311135,104738.604216736,123051.510200893,119060.247878779,124830.388163653,118346.77501663,129754.624009964,134993.205798629,143125.898981541,142902.324472412,130617.784556431,164232.908496173,154364.056759302,142842.053786294,148408.254405657,155841.228494135,154167.497249417,155758.293667051,152175.686258477,189581.658412673,168712.503754381,175845.083721848,198452.167566701,175991.604101134,166328.369799051,152733.44666482,139093.28460585,111239.588557626,105430.48074849,80901.1539289749,94902.4936658422,108423.499692151,119587.760618426,116042.42741358
704,"VNM","Viet Nam",16789.0370810722,17695.3501783292,18341.6274746664,19269.6922207642,17495.1616232748,21097.418831904,20584.666047684,23296.9000948582,23072.5359122727,17397.9092018147,21298.6473551779,21375.5347989902,21466.4588292501,22853.0021577195,27362.1522770032,30088.4716867784,35481.5115157194,45502.0709318489,47866.351372047,48548.3236438588,53935.46465216,60983.3867506219,69530.9539147599,77261.0573125199,88939.1831070007,95842.0530238799,99655.9199253198,101432.63021244,114299.573581401,124493.39282296,139563.84119,152563.928674535,144287.52933371,151459.370942665,180047.521279979,213391.312209758,221027.00924618,227694.36431033,255468.4116552,339312.348507297,362598.865038623,314196.601831682,322653.1317167,347398.783746084,370931.350065552
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.32,18.32,18.32,21.984,21.984,21.984,21.984,21.984,21.984,21.984,21.984,25.648,25.648,25.648,25.648,25.648,25.648,25.648,25.648,25.648,25.648,25.648,25.648,25.648,25.648,25.648,25.648,25.648,25.648,25.648,29.312,29.312,29.312,29.1735389647587,30.5079921847034
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",3315.20606222405,4227.46464966098,5940.48068973942,6314.08614964036,7149.19689660634,8631.68671705992,8245.39370196506,8664.59290464622,9585.35009375635,9975.88110635142,9572.03905598352,9181.7466658501,9925.88874232655,8678.74062267653,9964.47296702652,11137.873601392,11375.2450828885,12260.346557418,12930.9465986702,14796.2670089311,15831.7456519712,17194.1926054668,16707.1976789796,18609.2243424322,20108.7925908754,21797.0079060204,23906.0815232229,23676.3425789798,24537.0385544683,26896.531454343,25817.5887990668,22625.0890686313,20467.4919928477,27281.024788513,26592.2054996197,14122.8212346314,10043.7006868009,9213.89517755764,11503.876427728,11787.7826492115,10757.0137946589,10607.9559692843,10403.7691992385,10141.1692057984,10123.0897250414
894,"ZMB","Zambia",3523.26197217288,3358.03083326519,3510.78057641914,3260.76637790985,2804.44142477228,2732.73167515826,2865.57153367559,2673.76166169964,3109.02161532605,2570.00522459095,2407.11259707427,2381.81104383407,2424.69279191851,2466.00661170654,2393.25806882504,2142.31286523169,1837.99495448265,2354.10161688617,2278.45802756844,1777.60439227581,1784.11338329244,1885.60344129874,1960.89110814208,2074.41296563873,2104.1311130846,2242.54261375405,2231.11812985158,2297.55852740926,2553.02766333454,2939.88356070634,3120.84426916424,3379.16357633291,4176.83523909301,4426.54833366796,5283.26076233769,5522.48789120433,5977.86606561861,7458.88760250858,8657.80133325842,8846.3350531946,9990.58510248319,9349.84532991236,10938.9100770697,11830.7267104462,12043.2989901748
716,"ZWE","Zimbabwe",9613.95191904839,9405.38733306076,8779.85699812826,10425.0963740418,9879.63881151821,10213.7087706985,13068.022942998,15170.1060854188,16029.4609268167,16113.6535386522,15537.0132259708,15490.5516101266,16702.3758232671,16031.9548905901,17382.5984772957,15017.3998126419,14894.2460990881,13900.9918854461,14127.4746618954,15724.105307586,13814.5383770853,12508.7217789398,11895.8390647185,10609.5827713704,9428.64240762442,10698.4891224194,10365.4608925384,9835.16098326611,7720.09384826924,8249.76873394203,8754.01206382841,10363.1989802774,11257.432996161,11671.3736126384,11946.1481426205,12016.794479542,10588.2420258133,9830.5703824083,11209.2379672454,10266.7945508628,8490.83908199591,10222.7782459331,12231.8453041143,13443.2946400749,13701.153912232
