"code","iso","country","NCR.raw.1961","NCR.raw.1962","NCR.raw.1963","NCR.raw.1964","NCR.raw.1965","NCR.raw.1966","NCR.raw.1967","NCR.raw.1968","NCR.raw.1969","NCR.raw.1970","NCR.raw.1971","NCR.raw.1972","NCR.raw.1973","NCR.raw.1974","NCR.raw.1975","NCR.raw.1976","NCR.raw.1977","NCR.raw.1978","NCR.raw.1979","NCR.raw.1980","NCR.raw.1981","NCR.raw.1982","NCR.raw.1983","NCR.raw.1984","NCR.raw.1985","NCR.raw.1986","NCR.raw.1987","NCR.raw.1988","NCR.raw.1989","NCR.raw.1990","NCR.raw.1991","NCR.raw.1992","NCR.raw.1993","NCR.raw.1994","NCR.raw.1995","NCR.raw.1996","NCR.raw.1997","NCR.raw.1998","NCR.raw.1999","NCR.raw.2000","NCR.raw.2001","NCR.raw.2002","NCR.raw.2003","NCR.raw.2004","NCR.raw.2005","NCR.raw.2006","NCR.raw.2007","NCR.raw.2008","NCR.raw.2009","NCR.raw.2010","NCR.raw.2011","NCR.raw.2012","NCR.raw.2013","NCR.raw.2014","NCR.raw.2015","NCR.raw.2016","NCR.raw.2017","NCR.raw.2018","NCR.raw.2019","NCR.raw.2020","NCR.raw.2021","NCR.raw.2022","NCR.raw.2023"
702,"SGP","Singapore","30.4142","29.699","31.2539","30.8821","35.2502","45.4807","45.1366","50.3063","49.3298","50.0668","75.1061","69.5442","57.4705","52.3236","56.5065","59.7526","61.4632","60.2172","56.9401","55.6346","68.122","84.5301","79.0768","82.267","77.5061","85.1823","104.7898","60.0962","49.658","42.5066","34.9019","30.4905","27.4002","27.5774","32.7002","36.9175","41.0064","46.2103","51.3653","56.625","61.6158","67.3129","113.5661","122.0184","136.2964","151.987","130.4263","148.9731","153.8969","163.5992","172.8673","180.9505","200.807","211.5329","213.469","208.7321","209.5883","221.7038","224.6766","213.0655","218.6282","188.6275","162.4612"
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.8381","54.1307","51.6343","49.7293","54.0165","50.5863","44.428","34.7175","52.8636","53.7328","41.4739","63.9063","59.5147","52.5399","49.8566","68.3841","57.9551","45.2076","61.0416","49.1081","60.1727","79.6188","67.3183","84.4165","67.692","73.8542","72.6615","80.0107","79.5895","68.5412","85.1962"
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.6504","37.6975","47.5585","46.0719","45.5131","52.3654","56.5468","49.7603","51.4881","49.3751","60.4389","41.4407","56.5593","56.5888","50.5131","52.2214","47.1005","43.1591","46.1674","48.0442","46.6877","38.0503","51.3555","49.2684","50.7809","45.1839","46.8931","50.13","57.6886","53.1395","46.3006","50.5811"
90,"SLB","Solomon Islands","52.0073","52.1665","53.9316","55.6002","54.6021","52.2343","52.9253","47.3313","55.6353","63.2509","64.5777","61.7951","62.56","63.515","65.187","66.6612","66.0084","67.9005","78.1472","77.0553","87.1328","79.785","78.4829","94.7074","99.4225","94.8951","65.9748","65.323","64.5025","60.3472","65.2182","67.2221","68.0366","68.5118","81.9375","84.0381","87.2442","88.2328","78.309","74.8454","65.4104","62.5543","59.374","76.8454","79.8942","84.142","86.9183","90.5242","80.6674","42.5422","41.2757","43.2422","43.3228","43.1457","43.2836","43.5415","43.655","43.7132","44.1995","43.9701","43.6352","44.5521","44.4276"
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa","12.5593","12.9591","13.8485","12.2743","11.4335","13.3625","21.1059","14.7573","15.4474","15.6929","20.2437","21.4012","15.1493","23.982","21.0893","20.338","23.0307","23.8343","21.779","22.9569","29.8583","22.334","14.7873","19.1453","21.4644","21.7702","24.1485","24.843","26.2891","22.4582","22.5174","12.2611","19.4217","23.4988","16.3921","24.288","23.2211","21.1187","21.8461","25.0823","22.1485","24.6061","21.5867","22.5145","25.3651","22.2459","20.5476","27.3422","27.4287","26.2633","27.8387","28.7372","29.8947","33.0479","28.3068","24.8788","37.5377","35.6607","31.721","37.4417","40.3443","41.0714","44.2007"
410,"KOR","South Korea","58.9515","55.3122","56.1598","65.0177","63.7481","67.9502","63.2955","64.7544","71.7292","70.231","70.8383","71.9868","71.8868","75.2637","84.7912","91.9709","89.1191","98.274","95.5859","70.7508","83.3454","84.0274","85.0944","87.6986","83.2168","83.1335","80.7327","86.9013","87.6767","83.857","77.0957","77.9767","75.388","75.2218","77.4179","83.6545","83.3409","80.1607","82.8343","84.4787","88.1886","80.8624","76.7748","84.2701","82.2854","81.6627","77.7714","84.4643","85.3406","77.7257","79.354","74.4583","78.6057","81.2699","78.5299","78.1276","78.1645","79.4523","79.2313","75.4817","82.0116","81.2573","81.798"
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.9681","10.9823","13.3195","12.1659","11.4569","11.2107","12.0248","13.1386","13.8911","14.0851","15.3845","15.0271"
724,"ESP","Spain","13.0389","14.4158","15.0449","13.124","13.8944","15.2294","15.8926","16.9506","15.9769","15.2533","17.7751","16.9658","16.9986","18.5316","19.5993","18.5932","18.8446","22.0067","19.5878","24.5641","17.1952","19.9713","19.538","27.3649","26.5636","22.6795","27.5196","29.6346","26.1848","26.3146","26.0279","22.4428","25.0493","22.4699","18.0978","31.348","29.5102","32.2634","27.5547","34.9944","28.5988","32.6986","33.1663","35.8381","23.5884","30.226","35.6428","34.9061","29.1564","31.9783","35.5253","26.6308","38.8011","32.2114","32.2766","37.9226","29.3072","41.9253","33.6348","43.218","40.9102","30.7894","23.0337"
144,"LKA","Sri Lanka","33.366","36.6485","29.7288","31.0348","27.6467","26.4872","29.3097","31.4114","30.977","32.3896","31.9435","32.5093","27.6375","30.2798","32.2139","30.6824","29.6728","32.6318","37.5187","37.5731","38.9756","40.5646","41.8898","38.9402","44.8707","46.14","37.4921","38.3432","38.3044","41.8567","46.9649","43.8279","47.999","53.4","54.4873","49.0699","51.2037","52.7359","55.4887","57.9213","54.0713","53.3363","54.7775","55.0213","51.9427","57.4544","57.3791","57.3644","54.4341","62.5431","57.2138","58.4207","62.7135","58.0969","65.9035","62.1342","47.8293","55.3882","60.4418","64.6948","69.2252","54.5831","53.9039"
670,"VCT","St. Vincent and the Grenadines","78.1024","79.0893","55.8245","58.0938","54.4783","57.9874","56.9775","53.2236","51.6371","54.4597","60.6907","55.8672","55.9621","56.5871","55.1029","49.9334","58.9483","74.1418","65.3221","55.9812","61.6706","71.155","62.4363","80.3905","86.6214","79.6003","74.222","87.8683","80.4039","81.6219","76.0923","88.83","92.4033","49.6084","51.241","53.7037","53.4659","55.588","49.0991","49.3725","55.4186","60.1654","62.1371","61.5414","65.9257","68.429","70.2139","69.5034","71.9851","61.7381","64.2552","67.4939","68.4051","69.7285","67.8784","67.6272","70.7039","71.3368","72.9211","73.2299","58.9502","56.8049","57.5532"
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5479","11.5182","13.5399","8.5682","13.3959","11.7984","17.0249","14.1427","14.6845","13.3308","15.4829","10.651"
740,"SUR","Suriname","45.527","49.2994","52.9988","48.3905","62.5984","65.3558","74.2137","72.3382","65.9735","76.1766","65.411","62.4236","67.316","65.0855","69.7947","68.3085","74.53","79.4645","85.878","82.974","84.9595","83.5662","73.5244","79.0518","74.3343","71.3464","59.4768","57.7859","58.4344","47.0873","54.341","59.6585","52.5158","53.4497","54.3487","54.0688","53.62","45.7543","45.3387","43.5125","50.3045","54.1079","50.492","48.1065","49.1496","56.5735","59.8316","61.4919","60.3579","62.0357","60.4531","64.7709","66.1908","64.7698","62.7695","65.0867","69.1084","65.6951","64.7205","61.2136","64.4522","54.2161","56.112"
752,"SWE","Sweden","26.0517","24.9457","25.4431","32.3813","32.5493","25.9744","34.8656","38.2344","30.2777","37.5267","40.7915","40.1023","37.3822","49.7802","40.4457","42.2954","42.297","44.8009","41.1544","42.1373","45.2697","47.5206","44.2313","55.6792","46.8246","48.2245","42.4019","41.1193","48.3479","54.6174","43.3941","34.3288","46.2438","38.2811","40.3417","47.7289","48.7987","46.5821","42.4728","49.2618","46.061","47.2818","46.2072","48.9404","44.1306","37.8377","44.7099","46.0794","47.7027","40.2617","43.6589","47.0557","46.6764","53.2741","56.8694","51.6661","56.5712","31.8794","58.0146","56.099","48.4017","56.6967","42.6304"
756,"CHE","Switzerland","43.6383","52.1091","45.1951","52.2456","44.4666","48.6918","58.7434","55.8858","54.1817","53.1287","60.2163","55.7477","57.9613","61.4893","55.9393","57.4995","50.9103","60.8011","63.5081","57.5293","62.1632","66.6444","60.4666","73.1226","66.9628","61.7169","60.38","76.8505","81.8518","75.3281","74.9545","73.6797","75.4748","68.1285","70.7664","79.071","73.7404","76.175","64.4791","73.7489","64.9241","70.1847","58.8718","71.692","68.5724","65.5714","68.4853","68.0937","69.6853","63.1402","71.4005","66.2259","60.4301","72.8369","65.4923","55.2916","68.9936","64.8932","65.2109","68.8486","56.4793","64.0681","58.9171"
760,"SYR","Syria","7.6579","12.159","11.038","11.2472","11.2128","7.3617","10.6712","9.5399","11.6682","8.3183","9.8602","15.2062","8.0071","14.1441","15.2205","17.959","13.7926","16.2513","12.631","20.9557","19.6245","16.1726","19.3358","13.8471","17.9037","19.7089","15.6412","27.4528","12.9867","19.3213","20.8767","27.7016","31.0912","30.0665","33.5398","35.4342","30.775","36.5624","26.4752","30.8452","36.1621","38.3197","38.4736","36.5455","38.9076","37.6403","31.0996","22.3598","30.0632","25.0923","31.3029","28.4063","21.9719","15.1265","21.5687","14.5812","16.1049","12.322","27.9079","25.6458","15.0381","13.1876","23.7416"
158,"TWN","Taiwan","102.3984","95.9126","92.4809","103.3181","116.384","115.0407","110.726","117.721","108.401","108.885","113.2689","111.3427","113.6779","120.8647","114.4524","120.3526","126.75","113.9716","122.2995","117.8569","116.7291","116.1254","112.0709","109.2032","112.0391","104.1189","105.491","108.2903","101.8789","97.1032","98.9349","99.9654","102.1066","98.4709","98.7397","94.9321","96.1011","85.8626","91.8622","87.0468","79.6693","83.2436","78.7432","71.3696","62.7228","69.8597","61.243","63.2279","64.3413","68.0914","75.4807","71.8972","69.0871","72.7782","69.8663","68.1088","74.9644","79.1286","73.9668","75.7228","70.1124","71.1145","68.5121"
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.4516","38.9654","39.3409","32.9771","30.2056","37.3126","39.0102","34.3107","37.3864","44.1743","53.5714","59.4441","62.0193","55.8789","55.14","54.9934","51.6013","59.3511","60.8267","61.2181","65.5216","66.4551","60.9861","54.9052","54.8268","59.2724","52.3033","60.4542","59.9183","62.1111","59.2384","60.9662"
834,"TZA","Tanzania","8.2024","8.6299","8.6042","8.4106","8.7927","9.9828","9.5986","8.8808","9.5582","8.6481","8.6095","9.0506","9.6206","9.5178","10.6049","11.6364","12.417","11.6816","12.7625","11.8663","11.696","12.1635","12.4741","13.0152","12.2176","12.7419","13.3266","12.2331","13.7022","13.354","14.0176","14.0943","13.5136","12.4379","15.2076","15.8082","13.7811","14.6169","14.4306","14.2304","16.8386","20.2986","15.8684","19.7154","18.4756","17.8976","19.0102","18.9283","17.8236","21.2239","22.2482","24.3337","26.762","28.4455","28.2091","25.3948","25.3404","24.8851","25.169","26.2232","26.2131","25.158","26.5624"
764,"THA","Thailand","16.7044","17.7456","18.4594","17.6484","17.6512","20.3094","17.3043","18.6559","19.9413","20.2595","20.7549","17.9637","21.2011","20.3177","21.9288","22.9282","22.7376","25.0341","23.0731","23.4478","25.3483","25.8671","27.1748","28.0312","28.6528","26.2935","25.0138","29.4442","31.4169","27.5411","30.3945","31.7268","29.7697","31.3113","33.5535","35.4619","35.3607","32.8177","34.8988","37.744","38.7167","39.7792","43.0893","40.913","38.0401","37.5939","42.466","43.8079","43.2132","44.3672","50.5417","52.1508","51.6371","50.0076","45.46","47.583","48.6457","55.4547","52.707","44.0747","45.6743","51.1072","50.7386"
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"TGO","Togo","4.5327","4.6763","5.2071","5.4147","5.5983","6.0744","5.6657","5.6148","5.5204","6.2517","6.4829","5.8946","5.8696","5.549","5.9148","5.5292","5.3795","5.0352","5.7976","5.9029","6.0435","6.032","5.765","6.841","7.5827","7.7599","8.2041","8.0892","9.3647","9.1488","8.5103","8.9707","10.0925","10.4797","9.968","12.4158","12.8336","11.859","11.6907","10.67","12.5328","12.7654","12.1457","12.3415","10.3707","10.0276","10.3213","10.5796","11.3366","11.6755","13.1958","13.2101","12.3435","14.8338","14.1935","15.0654","16.2634","17.6932","18.0505","17.7303","18.8598","19.8713","21.0237"
776,"TON","Tonga","84.4657","59.6883","68.4999","63.0698","59.0645","67.4427","67.8773","57.0837","65.2377","52.4784","56.3201","69.2137","59.083","67.9766","78.0741","75.902","70.3195","53.7287","53.5507","66.6726","62.7905","37.3966","38.8555","41.5417","39.5548","49.001","35.5099","28.3726","28.5443","25.7934","25.7955","27.7617","36.8409","34.8636","32.3796","33.286","36.9685","40.1034","40.5496","42.5609","43.1979","43.7144","43.4529","43.3442","43.3764","51.6336","90.0282","88.9443","85.4464","84.4094","83.7744","77.4949","77.666","54.6316","50.7221","41.466","41.4663","39.4273","39.4219","40.0872","40.6062","41.6141","42.3055"
780,"TTO","Trinidad and Tobago","126.8994","110.4337","123.7881","116.3458","126.6541","117.7654","112.9468","126.3962","126.1552","127.7074","115.6873","125.3991","92.5543","85.9325","85.1237","106.329","90.3813","74.876","79.0945","79.8818","68.6675","71.934","74.638","65.7952","75.2697","82.7594","80.6029","85.2388","83.3381","93.571","80.8169","80.9652","76.2325","83.8832","83.4041","88.2589","93.5853","78.2515","90.2633","97.4694","85.9995","109.9212","73.7786","56.63","48.4034","83.3587","79.4962","15.414","14.0293","14.2461","15.1799","15.7131","14.378","16.3862","16.4622","16.0155","17.288","17.4794","17.2367","16.8772","16.8348","16.815","17.1687"
788,"TUN","Tunisia","3.8087","5.1534","7.275","5.9136","6.708","4.9902","4.6631","5.2672","4.0636","4.6419","5.9684","7.0455","6.9047","6.7856","7.8713","6.6028","5.8342","6.1709","6.3517","8.1223","7.838","7.3724","6.6224","6.7546","11.2948","6.2068","10.9046","4.0828","5.6151","10.2601","14.8555","12.5984","11.7986","5.6559","5.3374","16.2843","7.6405","10.9098","11.6547","7.9409","8.2662","5.0008","14.09","12.4791","12.9959","11.3191","12.7095","9.5986","14.7154","8.8308","13.3451","14.1687","10.4568","14.0017","11.9513","10.5554","11.4614","12.5925","15.3681","13.4478","12.3951","13.0269","8.3302"
792,"TUR","Turkiye","14.2103","15.8191","17.6915","16.2115","16.1453","17.905","18.6248","18.0029","17.7709","17.4474","21.807","20.2747","17.4462","19.4291","22.8943","25.2085","25.2354","24.7781","25.1192","24.8043","25.485","28.4487","27.9044","28.556","28.4892","31.5264","31.745","34.1","27.7084","33.6151","33.7213","32.7028","34.3367","30.4673","33.4128","34.6311","35.1807","38.8811","34.624","38.1482","35.5062","37.7767","37.3123","39.3895","40.7094","41.4024","37.2381","36.9488","41.2426","42.1584","46.5903","44.3654","47.5132","43.3521","47.8447","46.2041","49.446","48.3125","48.0141","50.0166","45.9666","52.3311","53.2962"
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79.8462","82.009","77.9136","74.4895","27.5488","37.5197","46.1366","70.2974","60.5836","64.1217","55.6723","55.1223","64.4951","61.0756","56.348","44.1829","44.4947","49.5118","60.9104","51.7616","36.7248","37.559","44.651","46.6096","55.7676","56.6817","55.1586","66.0519","69.278","69.0093","65.5645","45.8454"
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu","30.8654","30.8863","30.9073","31.583","31.597","31.6111","27.7457","25.4317","22.349","20.6265","28.632","10.5686","9.0943","34.183","11.542","8.9581","13.9238","37.0707","38.132","36.5114","37.017","19.7966","21.038","21.266","21.3095","20.4587","17.2834","13.9458","15.1275","13.9497","25.1153","16.3786","15.5635","13.404","15.6884","15.681","14.5049","15.3147","13.5235","15.9543","16.308","18.1617","18.354","17.5437","18.3328","18.3385","17.5906","17.2812","17.2489","16.5622","16.6868","17.5341","18.3146","16.9766","17.0333","17.0624","17.0966","17.1341","24.0048","23.9701","24.0517","24.0152","22.3055"
800,"UGA","Uganda","17.0108","15.5863","17.4838","15.802","15.5587","15.8764","17.666","18.3901","20.9477","24.485","23.183","23.1734","21.98","21.2805","22.3855","20.3444","19.2466","19.0773","13.1706","12.2722","13.81","14.3178","15.1775","12.9936","13.4082","13.1311","14.0065","15.1018","16.2702","16.5411","16.7888","17.0115","18.075","17.9469","18.6853","16.8894","17.1067","19.6874","20.8835","20.5248","21.8396","22.3311","22.3878","21.3108","21.6076","21.0355","21.0242","18.3876","18.8895","19.3374","19.8931","18.9194","19.693","20.6778","21.3189","18.7771","20.9449","22.9523","19.6832","24.1576","24.5776","27.3848","23.9807"
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.2774","33.4106","26.1979","25.7033","19.8084","25.2492","20.2504","19.3387","19.9651","28.3711","28.2709","22.3395","30.1173","29.9298","29.3464","24.9955","42.0177","37.1038","33.9253","45.2346","39.0259","49.6454","52.1267","50.9758","55.7268","53.6743","58.6137","61.0308","52.3642","66.4456","46.9615","53.8193"
784,"ARE","United Arab Emirates","3.3983","3.6715","3.9566","4.2299","3.8089","7.6901","8.1826","10.3206","12.2344","11.672","13.8365","11.7086","11.4925","16.0887","16.9103","17.2538","18.1877","22.9023","27.196","24.9711","25.8695","34.046","34.8159","29.7054","27.9254","24.16","23.4213","26.965","34.472","27.3124","30.6753","35.017","33.047","30.0557","30.6433","29.8711","32.7663","32.7952","26.9411","40.8342","15.0939","14.3871","13.3801","15.3281","14.737","14.0138","13.6465","13.8883","37.123","37.7293","16.8029","19.4825","16.9495","22.038","23.6662","23.4868","24.367","23.5649","25.6614","26.7723","26.0969","24.3553","24.1642"
826,"GBR","United Kingdom","32.9742","38.3741","36.8279","40.7203","43.1968","42.0268","46.1206","42.5259","44.0036","44.3681","48.9611","49.5125","50.3703","53.1352","46.1498","44.3795","55.3831","57.269","58.8969","64.5339","64.6877","73.5313","70.6803","89.2179","75.935","83.5632","77.4333","76.5463","82.397","85.1301","86.347","85.9827","84.2544","86.9722","91.3733","99.4472","93.8733","92.9449","98.5702","100.7255","86.5286","100.8066","98.9276","96.9081","96.4301","88.9778","83.5233","101.6768","93.115","93.9621","97.2174","84.2397","84.3414","102.1698","106.1288","93.5685","99.9879","90.4051","103.9064","79.0979","91.8036","98.5014","90.8665"
840,"USA","United States of America","24.3826","24.7592","25.744","25.0207","28.0721","27.9576","30.107","30.6452","29.4754","28.1488","32.4071","32.9702","35.9266","30.9453","36.6975","35.4884","40.6488","40.7655","46.7933","40.2828","47.6595","48.8101","34.47","44.8239","48.7459","44.1428","43.2838","34.5502","42.6754","46.0985","44.1939","51.3025","42.4026","55.4544","46.5351","53.2643","56.727","57.7723","56.6192","57.9963","57.7849","54.3681","57.3263","67.4566","66.342","65.2408","67.1271","68.7864","73.7687","73.9711","70.4935","69.7711","77.0713","83.6847","82.4782","92.3378","87.9211","88.4052","79.6223","86.7023","91.1325","85.4542","89.0225"
858,"URY","Uruguay","7.8019","9.0493","7.7673","10.5709","10.34","9.1044","6.3711","9.3336","10.8556","12.2324","10.6838","9.2458","13.1445","15.5545","15.1377","18.4891","12.69","14.2055","16.6631","16.5302","19.7658","17.6155","17.3364","17.322","16.6565","17.0904","19.8933","23.6768","25.5277","20.9579","17.9039","24.3098","21.7793","22.4774","26.0244","31.1404","28.1653","26.9377","28.6317","22.2364","21.3033","25.0158","32.0072","44.1931","50.102","56.9849","60.0298","50.5288","55.9016","82.1149","63.0247","90.8777","90.9622","99.7026","95.5336","82.3182","108.0673","53.791","103.2673","83.7522","81.8767","112.73","55.8986"
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62.757","63.1537","61.2992","64.9479","58.2949","63.9317","60.4796","64.8659","56.7615","60.7572","65.3788","64.4202","73.0474","78.5683","78.7307","81.8538","82.8755","83.1518","85.3582","86.0975","88.4042","90.3403","92.9442","93.687","89.7621","82.7086","70.5075","80.5995","86.1863","90.0334","93.7252","97.1365"
548,"VUT","Vanuatu","46.2245","45.3212","50.9575","53.5436","38.6356","44.7823","53.0658","45.3361","48.621","40.9145","44.7573","28.7762","34.013","46.7017","41.8649","44.9776","52.7759","55.3165","53.7961","44.1703","55.4317","46.3397","49.0769","57.5131","49.3334","51.5445","49.8793","44.1979","35.2924","50.0382","36.8514","36.1073","35.3743","35.0775","36.4797","37.2901","46.3401","48.7909","35.5594","31.5167","33.8665","28.8983","28.7686","30.4814","30.0789","29.7438","29.9361","29.9819","30.0958","43.9676","41.3103","41.2662","45.2524","56.1345","51.4529","51.1432","41.4535","41.5059","41.9476","41.8049","41.8872","46.4382","46.0393"
862,"VEN","Venezuela","8.762","9.4908","9.6216","10.6627","11.7553","12.0684","12.8483","12.5549","13.2937","14.5033","14.4876","14.2896","14.2934","15.6073","16.1686","14.7177","17.2361","16.1209","16.4134","16.273","15.6274","16.3405","15.9143","16.1877","18.2604","21.2193","21.8773","23.3208","23.0276","21.5498","22.7132","23.1868","23.1482","23.2669","23.7748","24.0349","25.0814","26.2551","27.0184","29.9179","30.8063","28.5739","32.8163","33.1247","33.9878","35.551","36.3259","34.8357","34.0991","33.7794","33.6723","31.9557","33.4178","31.9884","26.5407","23.5286","23.2978","20.4377","19.2971","24.8316","23.1657","21.2897","21.5088"
704,"VNM","Viet Nam","24.8531","26.595","26.2339","26.7138","26.1902","23.9337","25.2283","23.1778","24.0412","26.8422","27.482","28.0747","28.8535","28.7049","27.2191","31.238","29.032","28.1788","31.8235","33.5946","35.1766","39.6127","40.9071","43.6532","45.3838","46.4324","45.7064","49.8236","53.8117","54.2106","56.1047","58.484","61.0279","63.6083","69.5554","71.8276","72.6855","74.8239","77.4741","75.58","70.5111","76.3162","77.5238","78.7634","77.1758","78.6863","81.2064","83.2677","82.2103","81.3587","85.0784","90.1548","91.3694","93.0832","83.2384","80.4815","80.9894","82.8806","80.35","78.9418","80.5324","80.0597","81.898"
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen","12.888","13.2575","13.6228","13.4967","13.9026","12.3658","12.3225","11.9742","12.2839","11.5577","13.6094","12.5178","13.9403","13.6738","16.4514","15.0582","13.4007","12.6808","15.239","14.695","15.7253","15.19","10.6016","10.7589","9.8737","13.5371","13.7014","14.9566","16.3102","13.5199","9.7277","15.9369","14.0706","13.4183","13.7856","12.4717","13.0633","15.8322","14.679","14.8497","16.2225","14.3246","14.4364","11.8829","12.9669","15.3641","18.2585","16.5555","19.1566","21.7308","20.8084","21.4964","20.8222","20.721","16.9681","15.8582","15.0602","14.1411","17.7214","20.8549","23.3542","18.77","17.4506"
894,"ZMB","Zambia","5.3215","5.195","4.8844","5.2803","5.516","6.0788","6.0127","5.9738","6.1452","5.4986","7.1139","8.9412","7.0647","7.5655","9.7032","11.156","10.496","9.54","8.4926","8.7997","8.8254","7.5289","8.7121","9.156","10.0663","10.5225","9.7475","14.4538","13.301","9.8103","11.0146","7.376","13.7813","10.7853","8.9485","13.0682","11.3612","9.7357","12.982","12.2407","11.776","12.4121","14.6208","15.4788","17.3728","16.9301","16.8243","15.766","19.8033","24.4779","25.9446","26.084","24.9841","26.6322","23.4725","25.7925","29.9185","25.4897","23.103","28.074","30.7528","28.794","37.1005"
